filename,width,height,class,xmin,ymin,xmax,ymax
egfr_F_R_oly_2X_15.jpg,1024,1360,7,691,444,721,474
egfr_F_R_oly_2X_15.jpg,1024,1360,8,491,398,521,428
egfr_F_R_oly_2X_15.jpg,1024,1360,9,911,336,941,366
egfr_F_R_oly_2X_15.jpg,1024,1360,10,738,575,768,605
egfr_F_R_oly_2X_15.jpg,1024,1360,11,475,314,505,344
egfr_F_R_oly_2X_15.jpg,1024,1360,12,594,402,624,432
egfr_F_R_oly_2X_15.jpg,1024,1360,13,666,483,696,513
egfr_F_R_oly_2X_16.jpg,1024,1360,0,570,298,600,328
egfr_F_R_oly_2X_16.jpg,1024,1360,1,613,379,643,409
egfr_F_R_oly_2X_16.jpg,1024,1360,2,526,348,556,378
egfr_F_R_oly_2X_16.jpg,1024,1360,3,464,325,494,355
egfr_F_R_oly_2X_16.jpg,1024,1360,4,469,407,499,437
egfr_F_R_oly_2X_16.jpg,1024,1360,5,433,350,463,380
egfr_F_R_oly_2X_16.jpg,1024,1360,6,718,455,748,485
egfr_F_R_oly_2X_16.jpg,1024,1360,7,488,392,518,422
egfr_F_R_oly_2X_16.jpg,1024,1360,8,969,346,999,376
egfr_F_R_oly_2X_16.jpg,1024,1360,9,771,605,801,635
egfr_F_R_oly_2X_16.jpg,1024,1360,10,465,292,495,322
egfr_F_R_oly_2X_16.jpg,1024,1360,11,605,398,635,428
egfr_F_R_oly_2X_16.jpg,1024,1360,12,692,504,722,534
egfr_F_R_oly_2X_17.jpg,1024,1360,0,575,301,605,331
egfr_F_R_oly_2X_17.jpg,1024,1360,1,608,375,638,405
egfr_F_R_oly_2X_17.jpg,1024,1360,2,528,342,558,372
egfr_F_R_oly_2X_17.jpg,1024,1360,3,484,324,514,354
egfr_F_R_oly_2X_17.jpg,1024,1360,4,483,391,513,421
egfr_F_R_oly_2X_17.jpg,1024,1360,5,456,341,486,371
egfr_F_R_oly_2X_17.jpg,1024,1360,6,972,536,1002,566
egfr_F_R_oly_2X_17.jpg,1024,1360,7,691,442,721,472
egfr_F_R_oly_2X_17.jpg,1024,1360,8,499,379,529,409
egfr_F_R_oly_2X_17.jpg,1024,1360,9,928,367,958,397
egfr_F_R_oly_2X_17.jpg,1024,1360,10,730,574,760,604
egfr_F_R_oly_2X_17.jpg,1024,1360,11,485,290,515,320
egfr_F_R_oly_2X_17.jpg,1024,1360,12,603,393,633,423
egfr_F_R_oly_2X_17.jpg,1024,1360,13,667,479,697,509
egfr_F_R_oly_2X_18.jpg,1024,1360,0,575,300,605,330
egfr_F_R_oly_2X_18.jpg,1024,1360,1,617,375,647,405
egfr_F_R_oly_2X_18.jpg,1024,1360,2,535,347,565,377
egfr_F_R_oly_2X_18.jpg,1024,1360,3,475,326,505,356
egfr_F_R_oly_2X_18.jpg,1024,1360,4,480,398,510,428
egfr_F_R_oly_2X_18.jpg,1024,1360,5,446,346,476,376
egfr_F_R_oly_2X_18.jpg,1024,1360,6,716,447,746,477
egfr_F_R_oly_2X_18.jpg,1024,1360,7,495,386,525,416
egfr_F_R_oly_2X_18.jpg,1024,1360,8,963,353,993,383
egfr_F_R_oly_2X_18.jpg,1024,1360,9,761,589,791,619
egfr_F_R_oly_2X_18.jpg,1024,1360,10,456,289,486,319
egfr_F_R_oly_2X_18.jpg,1024,1360,11,608,394,638,424
egfr_F_R_oly_2X_18.jpg,1024,1360,12,690,494,720,524
egfr_F_R_oly_2X_19.jpg,1024,1360,0,598,284,628,314
egfr_F_R_oly_2X_19.jpg,1024,1360,1,616,367,646,397
egfr_F_R_oly_2X_19.jpg,1024,1360,2,542,314,572,344
egfr_F_R_oly_2X_19.jpg,1024,1360,3,496,281,526,311
egfr_F_R_oly_2X_19.jpg,1024,1360,4,483,355,513,385
egfr_F_R_oly_2X_19.jpg,1024,1360,5,463,294,493,324
egfr_F_R_oly_2X_19.jpg,1024,1360,6,1003,568,1023,598
egfr_F_R_oly_2X_19.jpg,1024,1360,7,956,612,986,642
egfr_F_R_oly_2X_19.jpg,1024,1360,8,687,458,717,488
egfr_F_R_oly_2X_19.jpg,1024,1360,9,501,345,531,375
egfr_F_R_oly_2X_19.jpg,1024,1360,10,940,424,970,454
egfr_F_R_oly_2X_19.jpg,1024,1360,11,684,599,714,629
egfr_F_R_oly_2X_19.jpg,1024,1360,12,507,252,537,282
egfr_F_R_oly_2X_19.jpg,1024,1360,13,603,382,633,412
egfr_F_R_oly_2X_19.jpg,1024,1360,14,649,494,679,524
egfr_F_R_oly_2X_20.jpg,1024,1360,0,548,275,578,305
egfr_F_R_oly_2X_20.jpg,1024,1360,1,571,352,601,382
egfr_F_R_oly_2X_20.jpg,1024,1360,2,500,308,530,338
egfr_F_R_oly_2X_20.jpg,1024,1360,3,453,274,483,304
egfr_F_R_oly_2X_20.jpg,1024,1360,4,436,343,466,373
egfr_F_R_oly_2X_20.jpg,1024,1360,5,420,288,450,318
egfr_F_R_oly_2X_20.jpg,1024,1360,6,932,557,962,587
egfr_F_R_oly_2X_20.jpg,1024,1360,7,894,596,924,626
egfr_F_R_oly_2X_20.jpg,1024,1360,8,636,441,666,471
egfr_F_R_oly_2X_20.jpg,1024,1360,9,457,332,487,362
egfr_F_R_oly_2X_20.jpg,1024,1360,10,873,414,903,444
egfr_F_R_oly_2X_20.jpg,1024,1360,11,632,577,662,607
egfr_F_R_oly_2X_20.jpg,1024,1360,12,467,245,497,275
egfr_F_R_oly_2X_20.jpg,1024,1360,13,555,368,585,398
egfr_F_R_oly_2X_20.jpg,1024,1360,14,597,472,627,502
egfr_F_R_oly_2X_21.jpg,1024,1360,0,552,296,582,326
egfr_F_R_oly_2X_21.jpg,1024,1360,1,598,368,628,398
egfr_F_R_oly_2X_21.jpg,1024,1360,2,507,344,537,374
egfr_F_R_oly_2X_21.jpg,1024,1360,3,448,328,478,358
egfr_F_R_oly_2X_21.jpg,1024,1360,4,457,402,487,432
egfr_F_R_oly_2X_21.jpg,1024,1360,5,419,349,449,379
egfr_F_R_oly_2X_21.jpg,1024,1360,6,708,440,738,470
egfr_F_R_oly_2X_21.jpg,1024,1360,7,472,386,502,416
egfr_F_R_oly_2X_21.jpg,1024,1360,8,953,325,983,355
egfr_F_R_oly_2X_21.jpg,1024,1360,9,755,584,785,614
egfr_F_R_oly_2X_21.jpg,1024,1360,10,451,291,481,321
egfr_F_R_oly_2X_21.jpg,1024,1360,11,592,390,622,420
egfr_F_R_oly_2X_21.jpg,1024,1360,12,679,488,709,518
egfr_F_R_oly_2X_22.jpg,1024,1360,0,583,368,613,398
egfr_F_R_oly_2X_22.jpg,1024,1360,1,627,434,657,464
egfr_F_R_oly_2X_22.jpg,1024,1360,2,544,409,574,439
egfr_F_R_oly_2X_22.jpg,1024,1360,3,496,395,526,425
egfr_F_R_oly_2X_22.jpg,1024,1360,4,504,462,534,492
egfr_F_R_oly_2X_22.jpg,1024,1360,5,473,415,503,445
egfr_F_R_oly_2X_22.jpg,1024,1360,6,1003,549,1023,579
egfr_F_R_oly_2X_22.jpg,1024,1360,7,713,490,743,520
egfr_F_R_oly_2X_22.jpg,1024,1360,8,520,446,550,476
egfr_F_R_oly_2X_22.jpg,1024,1360,9,921,383,951,413
egfr_F_R_oly_2X_22.jpg,1024,1360,10,763,614,793,644
egfr_F_R_oly_2X_22.jpg,1024,1360,11,498,365,528,395
egfr_F_R_oly_2X_22.jpg,1024,1360,12,620,451,650,481
egfr_F_R_oly_2X_22.jpg,1024,1360,13,694,531,724,561
egfr_F_R_oly_2X_23.jpg,1024,1360,0,541,310,571,340
egfr_F_R_oly_2X_23.jpg,1024,1360,1,580,381,610,411
egfr_F_R_oly_2X_23.jpg,1024,1360,2,496,352,526,382
egfr_F_R_oly_2X_23.jpg,1024,1360,3,441,332,471,362
egfr_F_R_oly_2X_23.jpg,1024,1360,4,445,404,475,434
egfr_F_R_oly_2X_23.jpg,1024,1360,5,419,355,449,385
egfr_F_R_oly_2X_23.jpg,1024,1360,6,996,471,1023,501
egfr_F_R_oly_2X_23.jpg,1024,1360,7,963,526,993,556
egfr_F_R_oly_2X_23.jpg,1024,1360,8,670,449,700,479
egfr_F_R_oly_2X_23.jpg,1024,1360,9,465,392,495,422
egfr_F_R_oly_2X_23.jpg,1024,1360,10,903,353,933,383
egfr_F_R_oly_2X_23.jpg,1024,1360,11,716,585,746,615
egfr_F_R_oly_2X_23.jpg,1024,1360,12,443,299,473,329
egfr_F_R_oly_2X_23.jpg,1024,1360,13,573,400,603,430
egfr_F_R_oly_2X_23.jpg,1024,1360,14,641,489,671,519
egfr_F_R_oly_2X_24.jpg,1024,1360,0,533,311,563,341
egfr_F_R_oly_2X_24.jpg,1024,1360,1,582,381,612,411
egfr_F_R_oly_2X_24.jpg,1024,1360,2,493,352,523,382
egfr_F_R_oly_2X_24.jpg,1024,1360,3,443,332,473,362
egfr_F_R_oly_2X_24.jpg,1024,1360,4,447,407,477,437
egfr_F_R_oly_2X_24.jpg,1024,1360,5,415,358,445,388
egfr_F_R_oly_2X_24.jpg,1024,1360,6,977,523,1007,553
egfr_F_R_oly_2X_24.jpg,1024,1360,7,672,448,702,478
egfr_F_R_oly_2X_24.jpg,1024,1360,8,463,394,493,424
egfr_F_R_oly_2X_24.jpg,1024,1360,9,912,343,942,373
egfr_F_R_oly_2X_24.jpg,1024,1360,10,716,588,746,618
egfr_F_R_oly_2X_24.jpg,1024,1360,11,443,299,473,329
egfr_F_R_oly_2X_24.jpg,1024,1360,12,574,400,604,430
egfr_F_R_oly_2X_24.jpg,1024,1360,13,646,488,676,518
egfr_F_R_oly_2X_26.jpg,1024,1360,0,544,300,574,330
egfr_F_R_oly_2X_26.jpg,1024,1360,1,584,376,614,406
egfr_F_R_oly_2X_26.jpg,1024,1360,2,491,344,521,374
egfr_F_R_oly_2X_26.jpg,1024,1360,3,443,325,473,355
egfr_F_R_oly_2X_26.jpg,1024,1360,4,445,401,475,431
egfr_F_R_oly_2X_26.jpg,1024,1360,5,418,343,448,373
egfr_F_R_oly_2X_26.jpg,1024,1360,6,973,539,1003,569
egfr_F_R_oly_2X_26.jpg,1024,1360,7,674,447,704,477
egfr_F_R_oly_2X_26.jpg,1024,1360,8,463,383,493,413
egfr_F_R_oly_2X_26.jpg,1024,1360,9,915,350,945,380
egfr_F_R_oly_2X_26.jpg,1024,1360,10,715,591,745,621
egfr_F_R_oly_2X_26.jpg,1024,1360,11,451,291,481,321
egfr_F_R_oly_2X_26.jpg,1024,1360,12,575,397,605,427
egfr_F_R_oly_2X_26.jpg,1024,1360,13,647,493,677,523
egfr_F_R_oly_2X_27.jpg,1024,1360,0,553,317,583,347
egfr_F_R_oly_2X_27.jpg,1024,1360,1,598,392,628,422
egfr_F_R_oly_2X_27.jpg,1024,1360,2,508,363,538,393
egfr_F_R_oly_2X_27.jpg,1024,1360,3,450,342,480,372
egfr_F_R_oly_2X_27.jpg,1024,1360,4,456,419,486,449
egfr_F_R_oly_2X_27.jpg,1024,1360,5,425,367,455,397
egfr_F_R_oly_2X_27.jpg,1024,1360,6,697,463,727,493
egfr_F_R_oly_2X_27.jpg,1024,1360,7,478,405,508,435
egfr_F_R_oly_2X_27.jpg,1024,1360,8,949,362,979,392
egfr_F_R_oly_2X_27.jpg,1024,1360,9,747,607,777,637
egfr_F_R_oly_2X_27.jpg,1024,1360,10,454,311,484,341
egfr_F_R_oly_2X_27.jpg,1024,1360,11,591,412,621,442
egfr_F_R_oly_2X_27.jpg,1024,1360,12,672,509,702,539
egfr_F_R_oly_2X_3.jpg,1024,1360,0,535,317,565,347
egfr_F_R_oly_2X_3.jpg,1024,1360,1,579,388,609,418
egfr_F_R_oly_2X_3.jpg,1024,1360,2,499,363,529,393
egfr_F_R_oly_2X_3.jpg,1024,1360,3,435,341,465,371
egfr_F_R_oly_2X_3.jpg,1024,1360,4,443,417,473,447
egfr_F_R_oly_2X_3.jpg,1024,1360,5,410,365,440,395
egfr_F_R_oly_2X_3.jpg,1024,1360,6,994,531,1023,561
egfr_F_R_oly_2X_3.jpg,1024,1360,7,681,459,711,489
egfr_F_R_oly_2X_3.jpg,1024,1360,8,461,400,491,430
egfr_F_R_oly_2X_3.jpg,1024,1360,9,918,356,948,386
egfr_F_R_oly_2X_3.jpg,1024,1360,10,723,595,753,625
egfr_F_R_oly_2X_3.jpg,1024,1360,11,390,303,420,333
egfr_F_R_oly_2X_3.jpg,1024,1360,12,574,407,604,437
egfr_F_R_oly_2X_3.jpg,1024,1360,13,659,506,689,536
egfr_F_R_oly_2X_30.jpg,1024,1360,0,523,304,553,334
egfr_F_R_oly_2X_30.jpg,1024,1360,1,563,381,593,411
egfr_F_R_oly_2X_30.jpg,1024,1360,2,479,354,509,384
egfr_F_R_oly_2X_30.jpg,1024,1360,3,416,334,446,364
egfr_F_R_oly_2X_30.jpg,1024,1360,4,423,410,453,440
egfr_F_R_oly_2X_30.jpg,1024,1360,5,389,356,419,386
egfr_F_R_oly_2X_30.jpg,1024,1360,6,977,538,1007,568
egfr_F_R_oly_2X_30.jpg,1024,1360,7,666,453,696,483
egfr_F_R_oly_2X_30.jpg,1024,1360,8,438,394,468,424
egfr_F_R_oly_2X_30.jpg,1024,1360,9,913,353,943,383
egfr_F_R_oly_2X_30.jpg,1024,1360,10,711,598,741,628
egfr_F_R_oly_2X_30.jpg,1024,1360,11,424,300,454,330
egfr_F_R_oly_2X_30.jpg,1024,1360,12,555,402,585,432
egfr_F_R_oly_2X_30.jpg,1024,1360,13,643,501,673,531
egfr_F_R_oly_2X_31.jpg,1024,1360,0,580,284,610,314
egfr_F_R_oly_2X_31.jpg,1024,1360,1,620,358,650,388
egfr_F_R_oly_2X_31.jpg,1024,1360,2,538,328,568,358
egfr_F_R_oly_2X_31.jpg,1024,1360,3,482,306,512,336
egfr_F_R_oly_2X_31.jpg,1024,1360,4,484,383,514,413
egfr_F_R_oly_2X_31.jpg,1024,1360,5,456,328,486,358
egfr_F_R_oly_2X_31.jpg,1024,1360,6,712,428,742,458
egfr_F_R_oly_2X_31.jpg,1024,1360,7,500,367,530,397
egfr_F_R_oly_2X_31.jpg,1024,1360,8,950,333,980,363
egfr_F_R_oly_2X_31.jpg,1024,1360,9,757,573,787,603
egfr_F_R_oly_2X_31.jpg,1024,1360,10,485,272,515,302
egfr_F_R_oly_2X_31.jpg,1024,1360,11,611,377,641,407
egfr_F_R_oly_2X_31.jpg,1024,1360,12,687,474,717,504
egfr_F_R_oly_2X_33.jpg,1024,1360,0,537,321,567,351
egfr_F_R_oly_2X_33.jpg,1024,1360,1,579,392,609,422
egfr_F_R_oly_2X_33.jpg,1024,1360,2,497,364,527,394
egfr_F_R_oly_2X_33.jpg,1024,1360,3,445,343,475,373
egfr_F_R_oly_2X_33.jpg,1024,1360,4,446,413,476,443
egfr_F_R_oly_2X_33.jpg,1024,1360,5,415,361,445,391
egfr_F_R_oly_2X_33.jpg,1024,1360,6,985,492,1015,522
egfr_F_R_oly_2X_33.jpg,1024,1360,7,959,548,989,578
egfr_F_R_oly_2X_33.jpg,1024,1360,8,671,462,701,492
egfr_F_R_oly_2X_33.jpg,1024,1360,9,458,400,488,430
egfr_F_R_oly_2X_33.jpg,1024,1360,10,899,373,929,403
egfr_F_R_oly_2X_33.jpg,1024,1360,11,704,593,734,623
egfr_F_R_oly_2X_33.jpg,1024,1360,12,446,310,476,340
egfr_F_R_oly_2X_33.jpg,1024,1360,13,569,410,599,440
egfr_F_R_oly_2X_33.jpg,1024,1360,14,644,503,674,533
egfr_F_R_oly_2X_34.jpg,1024,1360,0,521,333,551,363
egfr_F_R_oly_2X_34.jpg,1024,1360,1,561,404,591,434
egfr_F_R_oly_2X_34.jpg,1024,1360,2,482,380,512,410
egfr_F_R_oly_2X_34.jpg,1024,1360,3,419,361,449,391
egfr_F_R_oly_2X_34.jpg,1024,1360,4,427,434,457,464
egfr_F_R_oly_2X_34.jpg,1024,1360,5,403,383,433,413
egfr_F_R_oly_2X_34.jpg,1024,1360,6,999,488,1023,518
egfr_F_R_oly_2X_34.jpg,1024,1360,7,966,548,996,578
egfr_F_R_oly_2X_34.jpg,1024,1360,8,660,473,690,503
egfr_F_R_oly_2X_34.jpg,1024,1360,9,445,418,475,448
egfr_F_R_oly_2X_34.jpg,1024,1360,10,903,371,933,401
egfr_F_R_oly_2X_34.jpg,1024,1360,11,711,612,741,642
egfr_F_R_oly_2X_34.jpg,1024,1360,12,422,327,452,357
egfr_F_R_oly_2X_34.jpg,1024,1360,13,556,422,586,452
egfr_F_R_oly_2X_34.jpg,1024,1360,14,636,515,666,545
egfr_F_R_oly_2X_35.jpg,1024,1360,0,566,316,596,346
egfr_F_R_oly_2X_35.jpg,1024,1360,1,604,396,634,426
egfr_F_R_oly_2X_35.jpg,1024,1360,2,521,371,551,401
egfr_F_R_oly_2X_35.jpg,1024,1360,3,464,345,494,375
egfr_F_R_oly_2X_35.jpg,1024,1360,4,467,429,497,459
egfr_F_R_oly_2X_35.jpg,1024,1360,5,435,373,465,403
egfr_F_R_oly_2X_35.jpg,1024,1360,6,706,465,736,495
egfr_F_R_oly_2X_35.jpg,1024,1360,7,483,411,513,441
egfr_F_R_oly_2X_35.jpg,1024,1360,8,944,356,974,386
egfr_F_R_oly_2X_35.jpg,1024,1360,9,755,609,785,639
egfr_F_R_oly_2X_35.jpg,1024,1360,10,464,315,494,345
egfr_F_R_oly_2X_35.jpg,1024,1360,11,597,413,627,443
egfr_F_R_oly_2X_35.jpg,1024,1360,12,683,511,713,541
egfr_F_R_oly_2X_37.jpg,1024,1360,0,540,295,570,325
egfr_F_R_oly_2X_37.jpg,1024,1360,1,583,367,613,397
egfr_F_R_oly_2X_37.jpg,1024,1360,2,494,338,524,368
egfr_F_R_oly_2X_37.jpg,1024,1360,3,443,313,473,343
egfr_F_R_oly_2X_37.jpg,1024,1360,4,446,391,476,421
egfr_F_R_oly_2X_37.jpg,1024,1360,5,410,333,440,363
egfr_F_R_oly_2X_37.jpg,1024,1360,6,1001,468,1023,498
egfr_F_R_oly_2X_37.jpg,1024,1360,7,965,524,995,554
egfr_F_R_oly_2X_37.jpg,1024,1360,8,673,436,703,466
egfr_F_R_oly_2X_37.jpg,1024,1360,9,463,374,493,404
egfr_F_R_oly_2X_37.jpg,1024,1360,10,908,346,938,376
egfr_F_R_oly_2X_37.jpg,1024,1360,11,710,575,740,605
egfr_F_R_oly_2X_37.jpg,1024,1360,12,446,283,476,313
egfr_F_R_oly_2X_37.jpg,1024,1360,13,575,387,605,417
egfr_F_R_oly_2X_37.jpg,1024,1360,14,647,478,677,508
egfr_F_R_oly_2X_39.jpg,1024,1360,0,538,328,568,358
egfr_F_R_oly_2X_39.jpg,1024,1360,1,577,403,607,433
egfr_F_R_oly_2X_39.jpg,1024,1360,2,485,371,515,401
egfr_F_R_oly_2X_39.jpg,1024,1360,3,434,352,464,382
egfr_F_R_oly_2X_39.jpg,1024,1360,4,438,432,468,462
egfr_F_R_oly_2X_39.jpg,1024,1360,5,404,375,434,405
egfr_F_R_oly_2X_39.jpg,1024,1360,6,990,561,1020,591
egfr_F_R_oly_2X_39.jpg,1024,1360,7,673,478,703,508
egfr_F_R_oly_2X_39.jpg,1024,1360,8,456,413,486,443
egfr_F_R_oly_2X_39.jpg,1024,1360,9,927,381,957,411
egfr_F_R_oly_2X_39.jpg,1024,1360,10,725,624,755,654
egfr_F_R_oly_2X_39.jpg,1024,1360,11,439,315,469,345
egfr_F_R_oly_2X_39.jpg,1024,1360,12,568,420,598,450
egfr_F_R_oly_2X_39.jpg,1024,1360,13,654,525,684,555
egfr_F_R_oly_2X_4.jpg,1024,1360,0,533,313,563,343
egfr_F_R_oly_2X_4.jpg,1024,1360,1,573,377,603,407
egfr_F_R_oly_2X_4.jpg,1024,1360,2,495,353,525,383
egfr_F_R_oly_2X_4.jpg,1024,1360,3,447,342,477,372
egfr_F_R_oly_2X_4.jpg,1024,1360,4,451,406,481,436
egfr_F_R_oly_2X_4.jpg,1024,1360,5,417,357,447,387
egfr_F_R_oly_2X_4.jpg,1024,1360,6,974,453,1004,483
egfr_F_R_oly_2X_4.jpg,1024,1360,7,942,508,972,538
egfr_F_R_oly_2X_4.jpg,1024,1360,8,654,437,684,467
egfr_F_R_oly_2X_4.jpg,1024,1360,9,465,391,495,421
egfr_F_R_oly_2X_4.jpg,1024,1360,10,874,338,904,368
egfr_F_R_oly_2X_4.jpg,1024,1360,11,696,564,726,594
egfr_F_R_oly_2X_4.jpg,1024,1360,12,439,308,469,338
egfr_F_R_oly_2X_4.jpg,1024,1360,13,566,396,596,426
egfr_F_R_oly_2X_4.jpg,1024,1360,14,632,476,662,506
egfr_F_R_oly_2X_40.jpg,1024,1360,0,566,279,596,309
egfr_F_R_oly_2X_40.jpg,1024,1360,1,596,363,626,393
egfr_F_R_oly_2X_40.jpg,1024,1360,2,513,313,543,343
egfr_F_R_oly_2X_40.jpg,1024,1360,3,460,281,490,311
egfr_F_R_oly_2X_40.jpg,1024,1360,4,449,355,479,385
egfr_F_R_oly_2X_40.jpg,1024,1360,5,429,300,459,330
egfr_F_R_oly_2X_40.jpg,1024,1360,6,959,605,989,635
egfr_F_R_oly_2X_40.jpg,1024,1360,7,670,453,700,483
egfr_F_R_oly_2X_40.jpg,1024,1360,8,468,347,498,377
egfr_F_R_oly_2X_40.jpg,1024,1360,9,938,410,968,440
egfr_F_R_oly_2X_40.jpg,1024,1360,10,683,604,713,634
egfr_F_R_oly_2X_40.jpg,1024,1360,11,469,246,499,276
egfr_F_R_oly_2X_40.jpg,1024,1360,12,581,381,611,411
egfr_F_R_oly_2X_40.jpg,1024,1360,13,629,490,659,520
egfr_F_R_oly_2X_42.jpg,1024,1360,0,557,250,587,280
egfr_F_R_oly_2X_42.jpg,1024,1360,1,602,328,632,358
egfr_F_R_oly_2X_42.jpg,1024,1360,2,514,297,544,327
egfr_F_R_oly_2X_42.jpg,1024,1360,3,455,278,485,308
egfr_F_R_oly_2X_42.jpg,1024,1360,4,463,355,493,385
egfr_F_R_oly_2X_42.jpg,1024,1360,5,429,300,459,330
egfr_F_R_oly_2X_42.jpg,1024,1360,6,703,397,733,427
egfr_F_R_oly_2X_42.jpg,1024,1360,7,482,339,512,369
egfr_F_R_oly_2X_42.jpg,1024,1360,8,946,291,976,321
egfr_F_R_oly_2X_42.jpg,1024,1360,9,748,537,778,567
egfr_F_R_oly_2X_42.jpg,1024,1360,10,459,242,489,272
egfr_F_R_oly_2X_42.jpg,1024,1360,11,596,345,626,375
egfr_F_R_oly_2X_42.jpg,1024,1360,12,682,444,712,474
egfr_F_R_oly_2X_44.jpg,1024,1360,0,538,333,568,363
egfr_F_R_oly_2X_44.jpg,1024,1360,1,584,400,614,430
egfr_F_R_oly_2X_44.jpg,1024,1360,2,496,374,526,404
egfr_F_R_oly_2X_44.jpg,1024,1360,3,446,360,476,390
egfr_F_R_oly_2X_44.jpg,1024,1360,4,458,430,488,460
egfr_F_R_oly_2X_44.jpg,1024,1360,5,417,382,447,412
egfr_F_R_oly_2X_44.jpg,1024,1360,6,975,528,1005,558
egfr_F_R_oly_2X_44.jpg,1024,1360,7,679,463,709,493
egfr_F_R_oly_2X_44.jpg,1024,1360,8,476,412,506,442
egfr_F_R_oly_2X_44.jpg,1024,1360,9,908,358,938,388
egfr_F_R_oly_2X_44.jpg,1024,1360,10,728,594,758,624
egfr_F_R_oly_2X_44.jpg,1024,1360,11,450,326,480,356
egfr_F_R_oly_2X_44.jpg,1024,1360,12,577,418,607,448
egfr_F_R_oly_2X_44.jpg,1024,1360,13,657,507,687,537
egfr_F_R_oly_2X_46.jpg,1024,1360,0,544,344,574,374
egfr_F_R_oly_2X_46.jpg,1024,1360,1,583,411,613,441
egfr_F_R_oly_2X_46.jpg,1024,1360,2,498,383,528,413
egfr_F_R_oly_2X_46.jpg,1024,1360,3,448,367,478,397
egfr_F_R_oly_2X_46.jpg,1024,1360,4,450,438,480,468
egfr_F_R_oly_2X_46.jpg,1024,1360,5,418,387,448,417
egfr_F_R_oly_2X_46.jpg,1024,1360,6,976,554,1006,584
egfr_F_R_oly_2X_46.jpg,1024,1360,7,673,479,703,509
egfr_F_R_oly_2X_46.jpg,1024,1360,8,469,424,499,454
egfr_F_R_oly_2X_46.jpg,1024,1360,9,915,377,945,407
egfr_F_R_oly_2X_46.jpg,1024,1360,10,719,619,749,649
egfr_F_R_oly_2X_46.jpg,1024,1360,11,441,336,471,366
egfr_F_R_oly_2X_46.jpg,1024,1360,12,577,429,607,459
egfr_F_R_oly_2X_46.jpg,1024,1360,13,651,525,681,555
egfr_F_R_oly_2X_48.jpg,1024,1360,0,547,310,577,340
egfr_F_R_oly_2X_48.jpg,1024,1360,1,588,384,618,414
egfr_F_R_oly_2X_48.jpg,1024,1360,2,503,356,533,386
egfr_F_R_oly_2X_48.jpg,1024,1360,3,452,335,482,365
egfr_F_R_oly_2X_48.jpg,1024,1360,4,454,413,484,443
egfr_F_R_oly_2X_48.jpg,1024,1360,5,415,358,445,388
egfr_F_R_oly_2X_48.jpg,1024,1360,6,1004,548,1023,578
egfr_F_R_oly_2X_48.jpg,1024,1360,7,690,462,720,492
egfr_F_R_oly_2X_48.jpg,1024,1360,8,468,395,498,425
egfr_F_R_oly_2X_48.jpg,1024,1360,9,938,362,968,392
egfr_F_R_oly_2X_48.jpg,1024,1360,10,727,606,757,636
egfr_F_R_oly_2X_48.jpg,1024,1360,11,451,297,481,327
egfr_F_R_oly_2X_48.jpg,1024,1360,12,577,404,607,434
egfr_F_R_oly_2X_48.jpg,1024,1360,13,661,505,691,535
egfr_F_R_oly_2X_49.jpg,1024,1360,0,555,321,585,351
egfr_F_R_oly_2X_49.jpg,1024,1360,1,596,389,626,419
egfr_F_R_oly_2X_49.jpg,1024,1360,2,514,367,544,397
egfr_F_R_oly_2X_49.jpg,1024,1360,3,460,344,490,374
egfr_F_R_oly_2X_49.jpg,1024,1360,4,470,417,500,447
egfr_F_R_oly_2X_49.jpg,1024,1360,5,434,366,464,396
egfr_F_R_oly_2X_49.jpg,1024,1360,6,975,523,1005,553
egfr_F_R_oly_2X_49.jpg,1024,1360,7,686,449,716,479
egfr_F_R_oly_2X_49.jpg,1024,1360,8,485,401,515,431
egfr_F_R_oly_2X_49.jpg,1024,1360,9,906,350,936,380
egfr_F_R_oly_2X_49.jpg,1024,1360,10,723,583,753,613
egfr_F_R_oly_2X_49.jpg,1024,1360,11,467,317,497,347
egfr_F_R_oly_2X_49.jpg,1024,1360,12,588,403,618,433
egfr_F_R_oly_2X_49.jpg,1024,1360,13,662,494,692,524
egfr_F_R_oly_2X_5.jpg,1024,1360,0,526,314,556,344
egfr_F_R_oly_2X_5.jpg,1024,1360,1,568,383,598,413
egfr_F_R_oly_2X_5.jpg,1024,1360,2,483,356,513,386
egfr_F_R_oly_2X_5.jpg,1024,1360,3,433,339,463,369
egfr_F_R_oly_2X_5.jpg,1024,1360,4,438,412,468,442
egfr_F_R_oly_2X_5.jpg,1024,1360,5,407,359,437,389
egfr_F_R_oly_2X_5.jpg,1024,1360,6,986,469,1016,499
egfr_F_R_oly_2X_5.jpg,1024,1360,7,955,528,985,558
egfr_F_R_oly_2X_5.jpg,1024,1360,8,666,456,696,486
egfr_F_R_oly_2X_5.jpg,1024,1360,9,450,395,480,425
egfr_F_R_oly_2X_5.jpg,1024,1360,10,889,353,919,383
egfr_F_R_oly_2X_5.jpg,1024,1360,11,702,592,732,622
egfr_F_R_oly_2X_5.jpg,1024,1360,12,433,307,463,337
egfr_F_R_oly_2X_5.jpg,1024,1360,13,560,403,590,433
egfr_F_R_oly_2X_5.jpg,1024,1360,14,640,501,670,531
egfr_F_R_oly_2X_51.jpg,1024,1360,0,560,342,590,372
